app_id,description
1609502046,"Sounds True One is your guide to navigating the depth, power, and joy of being human. With a world of spiritual exploration, premium shows, community, and special live events accessible from any device, we’ll be your trusted companion on the journey. Enjoy life-changing teachings, a variety of programs, and resources to support a soul-filled life.As a first-of-its-kind membership community and platform, Sounds True One offers unique learning opportunities with a wide range of wisdom teachers and best-selling authors, including Caroline Myss, Pema Chödrön, Jack Kornfield, Lama Rod, Adyashanti, Alice Walker, and many more.Morning and evening live sessions, paired with a library of captivating shows, programs, and docuseries make it easy to integrate spiritual practices into your day. You’ll always find just the right experience to meet you in the moment.Members also get a special discount and 20% off over 2,000 Sounds True online courses, audio products, and books from our 37 years of publishing.In just a few minutes a day, Sounds True One can help you feel more connected to yourself and the world around you.Download today and continue your journey inward.Sounds True One Membership Includes:Premium Shows & Docuseries Journey deep into the most prominent topics of spirituality and mindfulness with captivating original programming.CommunityConnect, engage and learn in a growing online community of people. Join book clubs, community challenges, daily reflections, and more.Exclusive SessionsJoin member-only sessions with leading transformational teachers, spiritual leaders, and experts.Special Member DiscountsSave an additional 20% on over 2,000 Sounds True online courses, audio products, and books.Daily Live ClassesStart your day with positivity and intention. Choose from a range of classes including yoga, meditation, qigong, morning routines, and inspiration.Live Evening SessionsRest, relax and find your center with yoga nidra, lucid dreaming, and energy healing. and more.Member-only AppAccess hundreds of on-the-go audio programs and meditations designed to guide and support your inner growth on your time.Featured SpecialsEnjoy exclusive, members-only weekly and monthly specials exploring a range of transformational topicsTerms of Use: https://product.soundstrue.com/terms-and-conditions/Privacy Policy: https://product.soundstrue.com/privacy-policy/Customer Support: membership@soundstrue.com"
1611157508,"Heinin golf App:illä otat haltuun eri lyöntien lyöntitekniikatHeinin Golf App:illä otat haltuun eri lyöntien lyöntitekniikat, opit erilaisia lyöntejä, pelistrategiaa, mentaalipeliä, fyysisiä ominaisuuksia ja paljon muuta kymmenien opetusvideoiden avulla. Opettajanasi toimii PGA Golf Professional, liikuntatieteiden maisteri, ammattivalmentaja ja pilatesohjaaja Heini Haapala. Heini tunnetaan myös Golflehden opetussarjastaan ""Heinin Golfkoulu"" ja kirjastaan: Heinin Golfkirja, Kohti täydellistä svingiä.Heinin Golf Appin avulla nostat pelisi uudelle tasolle. Alustalta löytyy jo 10 erillistä kurssia ja kymmeniä opetusvideoita, joiden avulla voit harjoitella omatoimisesti missä ja milloin vain - kokonaisvaltaisesti. Svingitekniikan ja pelitilanteiden lisäksi kehität fyysisiä ominaisuuksia lihaskestävyys-, voima- ja Golfpilates valmennusten avulla. Löydä täydellinen svingisi Heinin ammattitaitoisessa opetuksessa!INFORMATION ABOUT THE APP AND PURCHASE OPTIONSBy signing up, you will get access to subscription(s) that include features such as progress tracking, and offline sync.The download of Heinin Golf is free of charge. Should you use Heinin Golf app to access in-app content, we offer one of the following options:Free plan(s) - available to subscribe free of charge.Subscription based plan(s) - a recurring payment will be charged to your credit card after the trial period ends and when a subscription renews. A subscription renews automatically unless canceled at least 24 hours prior to the end of the subscription period. There is no increase in price when renewing.Subscription(s) can be managed and auto-renewal turned off in Account Settings in the App Store after purchase.One-time purchase based plan(s) - a payment will be charged to your credit card only once.Read our full Terms of Service and our Privacy Policy:https://passion.io/terms-of-servicehttps://passion.io/privacy-policy"
1617791124,"MUCHO MÁS...QUE UN GIMNASIO ONLINEFuertafit es el gimnasio con el que vas a conseguir el cuerpo que quieres para siempre. MUCHO MÁS...QUE CERCANÍAFuertafit es una comunidad de apoyo, motivación, consejos nutricionales y de entrenamiento con profesionales graduados. MUCHO MÁS...QUE UNA DECISIÓN DE CAMBIOFuertafit es la guía para saber que hacer para conseguir tu objetivo, sea el que sea, no perder la motivación y conseguir el cambio de una vez por todas.MUCHO MÁS...QUE PROFESIONALIDADEn Fuertafit todas las rutinas están creadas por profesionales y graduados del ejercicio, por lo que están adaptadas a todos los niveles, con rutinas de desde 7 minutos de duración para que el tiempo no sea una excusa.¿QUÉ INCLUYE?ACCESO A TODOS LOS CONTENIDOS DE ENTRENAMIENTO Y NUTRICIÓNUna vez dentro de Fuertafit+ (sea cual sea tu suscripción), tendrás acceso a todos los contenidos de entrenamiento y nutrición de la plataforma.Planes para adelgazar, ganar músculo y mantenimiento.Planes específicos de glúteos, musculacos, yoga, Exprés, desde cero, embarazadas, musculacos, etc.Programas específicos de fuerza, combat, abdominales, cardio-fuerza, baile, Hiit, etc.Es decir, a parte de hacer las rutinas de tu plan podrás elegir rutinas extras fuera del calendario. TODO SUMA.Pero, por si acaso… también tienes: • Consejos de Alimentación respaldados por una base científica, para que puedas adaptar tu dieta a tu objetivo sin pasar hambre. • Una Comunidad Exclusiva con personas que buscan lo mismo que tú, para apoyarte y que no pierdas la motivación. • Sorpresas y Retos cada mes para estar a tope. • App para el móvil, para que puedas entrenar donde quieras, ya que podrás descargar las rutinas para verlas sin internet.Y, si no te convence, tienes una garantía de 15 días. Así que puedes entrar, probarlo y si no te gusta, pides la devolución y listo."
1618254279,"Pilates is one of the most transformative practices you can do for your body, creating sustainable and lasting change. The Pilates Programme method uses low impact, high repetition movements to lengthen, tone and give you a deep burn in all the right places. Taking inspiration from Ballet Barre, Pilates and Yoga, Aoife’s classes are fun, dynamic and effective. Whether you‘re new to Pilates or looking for a class to challenge you in a safe way, The Pilates Programme is for you.To access all features and content you can subscribe to The Pilates Programme on a monthly or yearly basis with an auto-renewing subscription right inside the app.* Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle.All payments will be paid through your Apple Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24-hours before the end of the current cycle. Your account will be charged for renewal at least 24-hours prior to the end of the current cycle. Any unused portion of your free trial will be forfeited upon payment. Cancellations are incurred by disabling auto-renewal.Terms of Service: https://thepilatesprogramme.vhx.tv/tosPrivacy Policy: https://thepilatesprogramme.vhx.tv/privacy"
1623403112,"Do you want to feel STRONG, CONFIDENT, HEALTHY, ENERGISED and HAPPY?I’m Anna, and I have already been helping a community of 1.5 MILLION+ women around the world achieve this. Download GROW and start your journey to achieving your goals today. With me, Anna, as your guide - I’ll help you every step of the way to growing mentally and physically, so you can become the happiest and healthiest version of YOU possible. Because the truth is…There’s only so much I can help you with through Youtube and Instagram! And I want to change that. I’ve poured my heart and soul into giving you the closest experience to having me in your living room - helping you EVERY step of the way. You see, once you join the GROW app you’ll receive… - Challenges that give you a fitness routine that helps you achieve your goals, stay consistent and ENJOY the process!- EXCLUSIVE Follow-along workouts including; Hiit, TABATA, Strength, Cardio, Yoga, & more!- My huge library of delicious, colourful, nutritionist-approved recipes so you never feel guilty for fueling your body again!- ME as your personal coach in your pocket, guiding you through your fitness journey with tutorials, talks, guided meditations and more! - A way to easily track your progress and see your growth with our innovative transformation dashboard!So what are you waiting for?I’ve already helped hundreds of thousands of people just like you to finally end the cycle of frustration that comes with a fitness journey, end their bad relationships with their body, exercise, and food - and see results they can maintain forever…… Are you going to join them?Join me and our #teamgrow community and download GROW with Anna today!SubscriptionGrow with Anna is free to download and offers the following subscription options:1 month -  €14.993 months - €34.9912 months - €99.99Your subscription will work across your devices and renew automatically unless canceled at least 24 hours prior to the end of the subscription period. Subscriptions can be managed and auto-renewal turned off in Account Settings within iTunes after purchase. Once purchased, no refunds will be provided for any unused portion of the term.By creating an account you agree to the Terms and Conditions, which can be found at: https://growwithanna.com/pages/consumer-goods-t-cs"
1630169893,"Discover my proven method to transform your body and mindset with the Burn App!The BURN Method is my proven training methodology that I've developed over ten years, combining killer training programs with expert nutritional advice, and mindset coaching, that has already transformed the lives of over 10,000 women.How? It’s 20% Fitness 80% Nutrition and 100% Mindset.Dive into exclusive monthly challenges, create mental resilience, enjoy customized 1-1 nutrition plans, and experience member-only workout and mindset programs.By following my methods in the BURN App, you’ll receive everything you need to build an unshakable mindset and create more confidence, while sculpting a powerful body with…WORKOUTS: Enjoy a variety of balanced fitness routines, including bodyweight exercises, cardio workouts, weight training, pilates, yoga, and high-intensity interval training.. Our approach ensures overall health and well-being, for all fitness levels.Get access to all our monthly challenges, video library and workout programs.MINDSET: We are driven by the belief that the strength within you surpasses any obstacle you may encounter!In the mindset section, we immerse you in a world of meditations and specialized mindset programs designed to create your mental resilience.- Guided Meditations - Embark on a journey of self-discovery and relaxation with our guided meditations..- Motivational Talks - Engage with inspirational and motivational talks that uplift and empower.NUTRITION: Access a library of delicious and easy to follow recipes for all food requirements. Get access to 1-1 personalized nutritional coaching for a balanced and nourished body.Prioritize your health with our user-friendly app, ensuring your routine is always within reach.Plus, the best part - Join a positive community that empowers and motivates, sharing your journey with others excited to cheer you on!So what are you waiting for?Overcome any obstacle in your path and achieve your fitness goals, 30 days at a time with the BURN By Rebecca Louise Method. Join us today and let's make your goals a reality!Burn by Rebecca Louise Subscription Options:Monthly: $13.99Quarterly: $35.99Annually: $119.99Your subscription will work across devices and renew automatically unless cancelled at least 24 hours before the subscription period ends. Manage subscriptions in your iTunes account settings. No refunds are provided for unused portions of the term. By creating an account, you agree to the Terms and Conditions: https://www.burnbyrebecca.com/pages/terms-and-condition."
1630986061,"Want to add speed to your runs and beat your PB but don’t know where to start?If you are a runner then Strength, Conditioning & Yoga (SCY) for Runners is the answer that you are looking for! It is designed for runners by a runner (Carla Molinaro, ladies world record holder for running the length of Great Britain from Land’s End to John O’Groats) to help you become stronger, faster and most importantly keep those niggles away!SCY is the first membership of its kind that not only teaches you how to improve as a runner, but keeps it fresh and interesting, and encourages you to find balance. I want to run. I want to eat cake!Join the SCY membership and;· Believe in yourself as a runner,· Find your love of running all over again,· Be part of a community that is cheering for you.MEMBERSHIP FEATURES:· Yoga for Runners session every week.· Strength and Conditioning session every month, with weekly progressions.· Access to our active community and Strava group. This is really special and brings so much motivation and support!· Q&A session every month - a dedicated space to ask all your running, yoga and strength related questions.· Special Guest sessions where you can “Ask the Experts”.· Discounts with wonderful hand-picked partners.· 24hr early bird access to all running retreats and camps plus 10% discount on all events hosted by Carla Molinaro.APP FEATURES:· Hundreds of professional Strength, Conditioning, Yoga, Q&A and Bonus classes to browse, specifically designed for runners of any skill level.· Watch classes from your iPhone or iPad or cast to your TV via AirPlay and Chromecast.· Premium membership with a free 7 day trial. Cancel any time.“As a professional runner and a running coach, I know Strength Conditioning and Yoga will not only help prevent injury, it will also make you a stronger, faster and more efficient runner. I also know that as a runner all I want to do is run. I don’t want to stay at home doing sit ups and trying to reach my toes!” – Carla Molinaro“SCY is a total game changer. I have tried to incorporate strength conditioning and yoga into my training for years, but just found it so boring that I never managed to do more than a couple of weeks, before giving up. But these videos are so stimulating, short enough to easily fit in, designed for all types of athletes, with adjustments that can be made if wanted. The exercises are so unique and dynamic. I love Carla's enthusiasm, and that it’s ok to struggle to get into some of the poses which other yoga teachers do effortlessly. I love that it's especially designed to make me run better, and injury free” - Karen, SCY member""It’s a small commitment with massive reward. Nowhere else have I found simple yoga or S&C bespoke for runners. It’s great that it’s not too extreme too - almost everyone will be able to take part. There’s no expectation to be able to get your legs behind your head…” - Jamie, SCY member""SCY has given me confidence as a newbie runner and I feel stronger and healthier. Carla has been great at answering any questions and has lots of helpful tips. The community feel at SCY is really nice as well.” - Sophie, SCY memberPremium membership requires a monthly or yearly auto-renewing subscription that can be purchased within the app. If you’re a new member, you will receive a free 7-day trial with nothing to pay up front. All payments will be charged to your iTunes account at confirmation of purchase. Subscriptions automatically renew unless turned off at least 24-hours before the end of the current billing cycle. Your account will be charged for renewal within 24-hours prior to the end of the current billing cycle. Your subscriptions may be managed and auto-renewal turned off by going to your Account Settings after purchase.Privacy Policy and Terms & Conditions: https://www.carlamolinaro.com/terms"
1635282079,"Welcome to Pilates By Bryony!Pilates By Bryony creates transformative, long lasting and sustainable results. Once you try it you won't look back.The Pilates By Bryony digital experience is truly like having your very own personal Pilates trainer in your pocket.YOUR MEMBERSHIP INCLUDES:•Extensive on demand video library •One live class per week •One new pre-recorded class per week •Live Q&A's•Inspirational wellness tips •Workout anywhere, anytimeBryony's Pilates Method is the ultimate form of movement for the body. It creates long lasting, deep results through lengthening, strengthening and toning the body. Each class has been created by Bryony to serve the mind and body, helping you to feel stronger, happier and healthier.With a curated, on demand video library and live weekly classes you can follow Pilates By Bryony’s method, and choose from a range of videos to sculpt, tone and lengthen your body. Whether you have 5 or 45 minutes to dedicate that day there is something for everyone to practise anywhere and anytime. To help you stay consistent and focussed, there will be a new video release and live class with Bryony each week.See you on the mat!To access all features and content you can subscribe to Pilates By Bryony on a monthly or yearly basis with an auto-renewing subscription right inside the app.* Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle.All payments will be paid through your Apple Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24-hours before the end of the current cycle. Your account will be charged for renewal at least 24-hours prior to the end of the current cycle. Any unused portion of your free trial will be forfeited upon payment. Cancellations are incurred by disabling auto-renewal.Terms of Service: https://studio.pilatesbybryony.com/tosPrivacy Policy: https://studio.pilatesbybryony.com/privacy"
1637069232,"Appen inneholder alt du trenger for å komme i form både mentalt og fysisk. Over 500 timer med psykologens leksjoner, beste tips og mentale øvelser. En app full av ting du ikke har tenkt på før, og nye perspektiver på ting du kanskje har tenkt på ofte. Her kan du gjøre et dypdykk i ditt indre liv og oppdage nye sider ved deg selv og andre mennesker. Lær deg mindfulness, følg meditasjonsprogrammet, kom i form med fitness & yoga, finn ro med meditative lydbilder, lær deg nye måter å tenke på gjennom filosofiske diskusjoner og start en psykologisk reise langt inn i sjelslivets ubevisste avkroker. Få et mentalt helsestudio rett i lomma. Velkommen skal du være!EULA: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/"
1639003423,"Studiio é o aplicativo que substitui os sistemas de gestão tradicionais, oferecendo mais praticidade para organizar sua agenda, controlar presença e falta, acompanhar as reposições, documentar a evolução do aluno e controlar seus planos, pacote de sessões e mensalidades.Ainda ofereça acesso para que o aluno cancele a aula e agende sozinho as reposições ou aulas disponíveis.Mais organização do seu estúdio de Pilates, Yoga, Funcional, Pole Dance, profissionais de fisioterapia, escola de dança, centro de treinamento, aulas de beach tennis, futevôlei e outros esportes.É descomplicado de verdade! Não precisa entender nada de tecnologia, o aplicativo é interativo e prático. É só deixar ele trabalhar para você.Studiio é indicado para quem trabalha com horários agendados.Quais as vantagens de usar o Studiio?• Agenda digital e inteligente• Acesso do Aluno para que eles confirmem, desmarquem e agendem suas aulas• Controle de frequência e reposições• Gerenciamento rápido dos alunos e planos• Evolução individual para acompanhamento dos pacientes e alunos• Resumo da aula com as principais informações dos alunos em uma só tela• Controle do pacote de aula ou sessão• Mensagens prontas de lembrete sobre final de plano• Relatórios de planos finalizados e renovações• Financeiro descomplicado• Acesso para instrutores ilimitado• Quantidade de alunos ilimitados*• Importação dos contatos do seu celular para agilizar o cadastroBaixe agora gratuitamente!QUER SABER MAIS?• ACESSO DO ALUNOA liberdade que você quer para seu aluno.O aluno confirma presença, cancelar ou remarcar a aula sozinho. Tudo de acordo com as regras e prazos que estabelecer e você é notificado sempre que houver alguma mudança. O Acesso do Aluno é muito simples e intuitivo de utilizar: todos seus alunos vão conseguir mexer!• NÃO SE PERCA MAIS NAS FICHAS DOS ALUNOSDocumente o histórico do atendimento na evolução do aluno e tenha tudo no celular. • FINANCEIRO DESCOMPLICADOAcompanhe vencimentos e recebimentos em um só lugar e ganhe praticidade e rapidez!• MAIS EFICIÊNCIA COM A AGENDA INTUITIVAAgendamentos automatizados com visualização de horários vagos.• INFORMAÇÕES DOS ALUNOS DA PRÓXIMA AULA EM UM TOQUEGanhe agilidade no atendimento, com acesso a todas as informações do aluno no Resumo da Aula.• MAIS AUTONOMIA PARA SEUS INSTRUTORESConceda acesso ilimitado aos instrutores, sob seu controle.• O SEU NEGÓCIO SEM LIMITESQuantos alunos, agendamentos, reposições, planos quiser, tudo sem limites! Como usar o aplicativo no dia a dia do seu estúdio?• Inclua as informações sobre o negócio. Fique tranquilo, você faz sozinho. Em 5 minutos já está tudo configurado para começar a usar.• Inclua todos seus alunos no app, para agilizar você pode incluí-los importando os contatos do seu celular. Depois é só identificar o plano dele e fazer os agendamentos. Não tem erro, é só seguir o passo a passo.• Na hora da aula você pode: ver o resumo da aula com as informações dos alunos presentes; dar presença, falta ou gerar reposição; e adicionar a evolução do aluno. Assim tudo ficará digital e sempre com você.• Compartilhe o acesso do aluno, para ele mesmo desmarcar a aula e já agendar no dia e horário disponível que ele preferir.• Acompanhe os planos vencidos e mande mensagens prontas de lembrete sobre final de plano.*Nos planos pagos, sua assinatura Studiio é iniciada somente após confirmação da compra e estará vinculada ao seu ID Apple. Mais detalhes ou cancelamento da renovação automática, basta acessar: Ajustes > ID Apple > Assinaturas e pronto! Não há contrato de longo prazo ou multas por cancelamento, nosso objetivo é facilitar a sua vida.Termos de Uso: https://tecnofit-studiio-termo-uso.s3.us-east-2.amazonaws.com/pdf/pt-br/termos-de-uso.pdfPolítica de Privacidade https://www.tecnofit.com.br/politica-de-privacidade/"
1641710237,"Effective workouts and live-fitness sessions with your Sportstech device include indoor running, strength training, speedbike rides, and more. Challenge yourself with bodyweight workouts or relax with stretching and yoga. The Sportstech Live fitness app offers diverse workouts tailored to your fitness goals. Stream on your Sportstech device, iPhone, iPad, or AppleTV for a next-level home fitness experience with expert instructors. Access a vast library of on-demand videos for anytime, anywhere training. Sportstech Live fitness offers: EFFECTIVE WORKOUTS & INTERACTIVE EXPERIENCE Discover workouts tailored to build muscle, lose weight, or improve overall well-being. Choose from strength training, cardio, bodyweight exercises, indoor running, yoga, stretching, and more. Track your progress easily with smart fitness tracking. EXPERIENCED PERSONAL TRAINERS Motivating instructors lead specially designed sessions to optimize health and reach fitness goals. Classes cater to all levels and are available in both English and German. PERSONALIZED WORKOUT PLANS Customize workout plans to suit your fitness level and goals for effective results. LARGE FITNESS COMMUNITY Connect with others, share progress, and enjoy friendly competition through challenges, trophies, and leaderboards. HEALTHY FOOD & BALANCED DIET Access nutrition tips, healthy recipes, and expert advice to complement your fitness journey. Subscription details:Payment will be charged to your iTunes Account upon purchase confirmation. Membership automatically renews at the applicable price and frequency (monthly or annually) unless auto-renew is turned off 24 hours before the current period ends. By purchasing, you certify that you're at least 18 years old and agree to the Terms of Service(https://rb.gy/kgqd2m) and Privacy Policy(https://rb.gy/d1rxjx). Auto-renewal can be managed in your iTunes Account Settings. No cancellation is allowed during an active subscription period. Cancelling during a subscription month prevents charges for the following month.SELECT THE SUBSCRIPTION THAT MATCHES YOUR NEEDSDive into the world of exclusive features with our brand-new subscription service! Try Sportstech Live + for free and discover unlimited access to exciting workouts, personalized training plans, tasty recipes, thrilling challenges, and much more. Choose between flexible monthly payments or the cost-effective annual subscription to seamlessly continue after the trial period. Don't worry, managing your membership is just a few clicks away in the app, so you can fully focus on your fitness journey.Get the free app version with the Freemium membership. This model allows you to use our basic functions. Connect your device via Bluetooth, start your workout with Quick Start, and keep an eye on all your fitness metrics. Get limited access to workouts, landscape videos, and recipes."
1658317093,"London Fitness Guy and the PWER Trainers are here to help you stick to an exercise plan, enjoy your workouts and get you feeling STRONGER & FITTER.With over 10+ years experience in delivering group exercise, London Fitness Guy and the team bring all the motivation, energy and expert coaching to your mobile or laptop, allowing you to workout wherever, and whenever you like!The 4 class disciplines of BURN, BUILD, BALANCE AND BREATHE are designed to provide a workout to your body and mind. Whether it's HIIT, Strength, Yoga or Meditation you choose, we make sure you feel great when you finish your session.Join the 1000+ people around the world who take part in our monthly challenges, these help to provide accountability and direction by giving you a structured daily workout plan, removing the hassle out of planning your week.Included in the membership:ACCESS TO ALL WORKOUTSWith over 200+ workouts on the platform, you can filter by duration, mood, or type to find what suits you. Hit start, and we guide you through from beginning to end, with exercise options for beginners to advanced.- HIIT- Strength Training- Bodyweight- Stretch and Mobility- Yoga- Meditations / Mindfulness- Monthly ChallengesCHALLENGESA new challenge each month keeps your workout plan varied & fun to stick to! We currently have more than 6+ challenges to complete including a 4-week Strength Programme, 8-week Sweat Challenge, and even a dedicated Core Strength Programme.BODYWEIGHT AND DUMBBELL WORKOUTSAs seen on London Fitness Guy's Instagram page, accessibility is the key behind maintaining your fitness. We want to make exercising and sticking to a programme as easy as possible. That's why you can do all workouts from home, the gym, on holiday or outside in the fresh air! Bodyweight or Dumbbell - we have you covered!CALORIE CALCULATORWe have a built in calorie calculator to help you understand your calorie requirements. We use a TDEE (Total Daily Energy Expenditure) calculation to identify the calories required to achieve your goals. Terms of use : https://www.thepwer.com/terms-and-conditions/"
1671999759,"“Die Achtsamkeitsakademie ist ein großes Geschenk. So viel geballtes Wissen und Meditationen bietet kein vergleichbares Online Portal.”“Angenehm, lehrreich, menschlich, auf jeden Fall weiter zu empfehlen.”“Mein Leben hat sich komplett verändert.”“Ich bin sehr viel klarer, gelassener und ruhiger geworden. Das fühlt sich wundervoll und ganz leicht an.”Mehr Zufriedenheit und Lebensfreude. Weniger Stress und Ängste. Die Achtsamkeitsakademie ist dein liebevoller Begleiter zu einem neuen Selbst. Es kostet nur wenige Minuten täglich und ist wissenschaftlich fundiert. Um die Funktionen der App nutzen zu können muss eine kostenpflichtige Mitgliedschaft abgeschlossen werden.Es gibt die Möglichkeit die Funkionen in einen kostenfreien Testzeitraum auszuprobieren.Funktionen:- Eine ganze Bibliothek an Meditationen, angeleiteter Entspannung und leichtem Yoga. Du kannst Favoriten speichern und auch offline mitmachen.- Lasse Bäume wachsen: Immer, wenn du meditierst, wächst in deiner App ein Bäumchen heran. Ist dein Baum “ausgewachsen”, kannst du ihn spenden und es wird dadurch in Wirklichkeit ein Baum gepflanzt. Du kannst mitverfolgen, wie viele Bäume schon durch deine Meditation gepflanzt wurden. So bringst du durch die meditierte Zeit automatisch Gutes in die Welt – neben dem inneren Frieden, der natürlich auch gut für die Welt ist!- Tägliche Impulsgeschichten, die in 3-4 Minuten mehr Achtsamkeit in deinen Tag bringen.- Eine Community, die sich auf Wohlbefinden und inneres Wachstum fokussiert. Meditiere gemeinsam mit anderen oder nutze die Austauschrunden über Videocall, um vielleicht sogar neue Freundschaften entstehen zu lassen.- Du findest alle Kurse der Achtsamkeitsakademie praktisch in der App.Die Mission der Achtsamkeitsakademie ist ein kleiner gesellschaftlicher Wandel: Von einer hektischen Leistungsgesellschaft hin zu mehr Frieden, Verbundenheit und Ausgeglichenheit. Unsere Werte der Achtsamkeit, Authentizität und Verbundenheit und dass wir das, was wir tun, mit dem Herzen tun wollen, liegen all unseren Kursen und Inhalten zugrunde. Du findest Meditationen und Inhalte zu Themen wie: - Ängste und Sorgen loslassen- Verspannungen lösen- Schneller einschlafen und erholsamer schlafen- Mit herausfordernden Emotionen umgehen- Gedanken beruhigen- Krisen begegnen- Selbstvertrauen stärken- Inneres Kind- Verbundenheit mit anderen- Weisheit- Mitgefühl- Dankbarkeit- Das Herz öffnenWie viel Zeit benötigt man für die Achtsamkeitsakademie? Es braucht nur wenige Minuten, um erste Effekte zu bemerken. Und unser Team lässt sich laufend Neues einfallen, damit du Achtsamkeit spielend einfach und fast automatisch in deinen Alltag einbauen kannst. Wirkt es auch bei mir? Achtsamkeit ist gut erforscht und deren positive Wirkung auf das Wohlbefinden mehrfach bestätigt. Doch probieren geht über studieren: Probiere es in der kostenfreien Testwoche gerne einfach selbst! So gehst du kein Risiko ein. Wie kann ich die Achtsamkeitsakademie nutzen? Die Achtsamkeitsakademie-Mitgliedschaft ist ein Monats- oder Jahresabonnement. Mit der Anmeldung hierzu erhältst du sofortigen Zugriff auf tägliche Achtsamkeitsimpulse, unsere Bibliothek geführter Meditationen und regelmäßigen Live-Austausch, sowie einen Mini-Einführungskurs in Achtsamkeit und Meditation. Du kannst problemlos kündigen - jederzeit, online. Außerdem kannst du die Kurse der Achtsamkeitsakademie je nach Interesse hinzubuchen. Wenn du an einem Kurs teilnimmst, erhältst du dauerhaften Zugriff auf diesen. Wir freuen uns auf dich! Herzlich, dein Peter Beer (Gründer der Achtsamkeitsakademie) + das gesamte TeamNutzungsbedingungen: https://docs.achtsamkeitsakademie.de/nutzungsbedingungen"
1672581290,"Your holistic wellness space – a place to heal, reconnect with yourself, learning how to be your most balanced self. Alternating soothing & energetic music, you will access a sacred, meditative space where breathing, movement and flow harmoniously and gracefully come together. From sculpting to stretching, you will have access to  more than 100 videos on demand. These include 2/3 new workout video uploads every week in different lengths and difficulty plus bonus short workouts to do anytime and wellness/food talks to help you thrive. Your thoughts, self-love,  body image and lifestyle will be transformed. You will learn to move your body in your most caring, feminine and authentic way. Most importantly, you will fall in love with your lifestyle. Swan by Carolina is committed to empower women to thrive and transform into the best version of themselves, to embrace every part of who they are, to discover and own their own unique, beautiful selves.Carolina Lopez Tejero (aka gogloow) is a certified yoga and  pilates instructor, as well as a psychologist and a wellness nutritional coach. She is a firm believer that a little goes a long way and what matters is that you stay consistent. Carolina shares with you her best tips to help you start in building a routine. Start without expectations, start because you want to develop a better version of you, and build from there. The rest will come to you. Wait and see the magic happen.  To access all features and content you can subscribe to Swan by Carolina on a monthly or yearly basis with an auto-renewing subscription right inside the app.* Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle.All payments will be paid through your iTunes Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24-hours before the end of the current cycle. Your account will be charged for renewal at least 24-hours prior to the end of the current cycle.Any unused portion of your free trial will be forfeited upon payment.Cancellations are incurred by disabling auto-renewal. Terms of Service: https://app.swanbycarolina.com/tosPrivacy Policy: https://app.swanbycarolina.com/privacy"
318815572,"Equinox presents: Equinox+. Unrivaled access to expert instructors from Equinox, HeadStrong and more. Wherever you are. Whenever you’re ready.Download the Equinox+ app to get a complimentary 7-day trial to the digital experience.* Enhance your experience and sign up for Equinox club membership, or purchase a SoulCycle at-home bike and receive complimentary access.FeaturesUnrivaled Instructors: Unlimited access to instructors from Equinox, PURE Yoga, Precision Run, and HeadStrong with on-demand and special live classes.Immersive content: Transport yourself to the front row of class with immersive audio and video guidance, high-quality class content, multi-camera views and concert-grade lighting.Schedule anytime: Take charge of your own itinerary by scheduling classes and syncing them to your calendar.Track progress: Log your activities and achievements. Sync with Apple HealthKit to access heart rate and biometric data. Complete challenges to unlock special badges and achievements.Stream everywhere: Equinox+ is available on your mobile device, web, and tablet.Maximize your membership: As an Equinox club member, experience seamlessly integrated physical and digital offerings. Access our world-class personal trainers, industry-best group fitness classes and state-of-the-art spas through the app.Equinox+Wherever you are. Whenever you’re ready.*Membership TermsYou will be charged with a recurring transaction through your iTunes account starting at the end of your complimentary trial (unless you cancel during the trial). Payment automatically renews unless you cancel your subscription at least 24 hours before the end of the current subscription month. You can manage your subscription or cancel anytime by accessing your iTunes account. See the Equinox+ Terms for more details.Privacy Policy:https://www.equinoxplus.com/privacyTerms and Conditions:https://www.equinoxplus.com/termsCalifornia Consumer Privacy Statement:https://www.equinox.com/privacy#YOUR_CALIFORNIA_PRIVACY"
